COD_MUNICIPIO_TSE;UF;MUNICIPIO;ELEITORADO APTO;FEMININO;MASCULINO;NÃO INFORMADO;16 ANOS;17 ANOS;18 A 20 ANOS;21 A 24 ANOS;25 A 34 ANOS;35 A 44 ANOS;45 A 59 ANOS;60 A 69 ANOS;70 A 79 ANOS;SUPERIOR A 79 ANOS;INVÁLIDA
87459;RS;MAXIMILIANO DE ALMEIDA;3904;1956;1948;0;35;73;229;305;657;547;1092;509;322;135;0
87068;RS;MINAS DO LEÃO;5763;2983;2780;0;37;93;326;435;1176;1010;1548;723;335;80;0
87475;RS;MIRAGUAÍ;3808;1883;1925;0;48;57;233;286;691;610;1045;562;227;49;0
85820;RS;MONTAURI;1470;716;754;0;12;11;76;89;248;193;414;251;129;47;0
88803;RS;MONTE ALEGRE DOS CAMPOS;3258;1519;1739;0;51;61;193;265;589;534;901;396;186;82;0
87084;RS;MONTE BELO DO SUL;2957;1470;1487;0;19;25;95;196;553;405;790;478;275;120;1
87491;RS;MONTENEGRO;46368;24068;22300;0;64;237;2351;3708;9999;8608;12011;5275;2721;1394;0
87106;RS;MORMAÇO;2614;1278;1336;0;45;51;153;202;479;433;641;348;194;68;0
87122;RS;MORRINHOS DO SUL;2880;1412;1468;0;16;32;129;211;543;463;857;381;214;34;0
86185;RS;MORRO REDONDO;5182;2626;2556;0;15;39;251;340;859;887;1328;866;425;172;0
87149;RS;MORRO REUTER;4876;2428;2448;0;15;59;222;315;933;933;1385;583;301;130;0
87513;RS;MOSTARDAS;9865;4865;5000;0;62;125;522;746;1857;1598;2620;1295;650;390;0
87530;RS;MUÇUM;3976;2022;1954;0;32;44;182;257;671;671;1047;631;347;94;0
88544;RS;MUITOS CAPÕES;2378;1145;1233;0;36;35;118;168;422;407;638;306;171;77;0
87165;RS;MULITERNO;2156;1064;1092;0;46;62;170;210;507;313;490;223;100;35;0
87556;RS;NÃO-ME-TOQUE;13138;6777;6361;0;64;96;619;967;2838;2451;3277;1588;843;395;0
87181;RS;NICOLAU VERGUEIRO;1917;942;975;0;23;43;77;124;351;333;531;271;111;53;0
87572;RS;NONOAI;8750;4491;4259;0;78;144;570;739;1774;1475;2280;1030;545;115;0
86169;RS;NOVA ALVORADA;2604;1273;1331;0;27;26;117;199;511;471;679;318;201;55;0
87599;RS;NOVA ARAÇÁ;3741;1876;1865;0;24;38;205;332;786;632;937;447;244;96;0
87610;RS;NOVA BASSANO;6615;3245;3370;0;32;111;342;491;1223;1183;1811;931;398;93;0
87203;RS;NOVA BOA VISTA;1888;936;952;0;10;22;82;132;305;288;497;314;166;72;0
87637;RS;NOVA BRÉSCIA;2639;1278;1361;0;33;43;124;170;441;362;711;454;225;76;0
88226;RS;NOVA CANDELÁRIA;2449;1186;1263;0;9;24;103;175;451;405;638;396;196;52;0
85120;RS;NOVA ESPERANÇA DO SUL;3941;2027;1914;0;27;44;218;325;738;703;1085;461;258;82;0
84816;RS;NOVA HARTZ;13572;7018;6554;0;100;174;845;1136;2901;2874;3644;1280;484;134;0
87220;RS;NOVA PÁDUA;2283;1107;1176;0;11;22;87;138;419;332;671;315;183;105;0
87653;RS;NOVA PALMA;5082;2522;2560;0;36;70;292;418;980;758;1270;681;392;185;0
87670;RS;NOVA PETRÓPOLIS;17317;8824;8493;0;35;100;761;1090;3458;3446;4421;2158;1202;646;0
87696;RS;NOVA PRATA;19548;10159;9389;0;66;166;974;1531;4168;3693;4894;2187;1187;682;0
88560;RS;NOVA RAMADA;2008;981;1027;0;14;40;76;122;318;358;566;271;184;59;0
84751;RS;NOVA ROMA DO SUL;2928;1420;1508;0;26;51;131;201;500;439;897;359;235;89;0
87246;RS;NOVA SANTA RITA;16063;8240;7823;0;92;154;1023;1551;3406;3239;4152;1757;574;115;0
87262;RS;NOVO BARREIRO;3394;1656;1738;0;30;55;185;249;612;531;939;516;210;67;0
88684;RS;NOVO CABRAIS;3473;1709;1764;0;40;47;184;253;683;611;923;464;215;53;0
87718;RS;NOVO HAMBURGO;178138;93778;84360;0;308;870;8054;14096;37463;33608;49102;19793;9591;5253;0
87289;RS;NOVO MACHADO;3112;1536;1576;0;40;43;122;183;405;432;995;535;282;75;0
87300;RS;NOVO TIRADENTES;1732;850;882;0;23;29;94;139;290;246;490;254;121;46;0
89320;RS;NOVO XINGU;1537;777;760;0;15;20;62;118;283;230;414;213;123;59;0
87734;RS;OSÓRIO;35177;18442;16735;0;130;259;1807;2734;7256;6457;8935;4363;2150;1085;1
87750;RS;PAIM FILHO;3780;1866;1914;0;34;75;199;311;625;541;1074;532;284;105;0
89672;RS;PALMARES DO SUL;10119;5149;4970;0;52;96;474;695;1736;1581;2822;1681;755;227;0
87777;RS;PALMEIRA DAS MISSÕES;26423;13913;12510;0;158;318;1513;2199;5299;4463;6612;3074;1645;1142;0
87793;RS;PALMITINHO;6337;3152;3185;0;69;81;356;508;1292;1042;1599;785;412;193;0
87815;RS;PANAMBI;31619;16105;15514;0;132;326;1753;2477;7052;6351;7497;3563;1668;800;0
84980;RS;PANTANO GRANDE;7763;3943;3820;0;87;138;430;588;1405;1333;2026;1069;492;195;0
87831;RS;PARAÍ;6063;2987;3076;0;55;68;299;432;1246;979;1633;783;351;217;0
85987;RS;PARAÍSO DO SUL;5932;2941;2991;0;28;54;209;397;1082;1003;1539;831;499;290;0
87327;RS;PARECI NOVO;2943;1453;1490;0;24;28;143;227;582;548;830;360;169;32;0
98256;RS;PAROBÉ;38687;19841;18846;0;219;402;2145;3453;8640;7845;10528;3346;1432;677;0
88889;RS;PASSA SETE;4108;1982;2126;0;54;72;216;371;789;755;1059;497;234;61;0
87343;RS;PASSO DO SOBRADO;4710;2366;2344;0;21;59;211;353;877;769;1344;637;318;121;0
87858;RS;PASSO FUNDO;142329;76590;65739;0;287;761;7313;11735;31200;27174;35394;16003;8058;4404;0
89346;RS;PAULO BENTO;2153;1016;1137;0;20;28;93;149;376;335;578;297;181;96;0
85146;RS;PAVERAMA;5659;2769;2890;0;47;72;300;359;946;1011;1484;791;433;216;0
89567;RS;PEDRAS ALTAS;1963;920;1043;0;19;31;118;144;341;375;536;240;119;40;0
87874;RS;PEDRO OSÓRIO;6679;3421;3258;0;62;87;385;478;1173;1076;1711;933;554;220;0
87890;RS;PEJUÇARA;3297;1613;1684;0;19;29;134;281;662;530;867;407;232;136;0
87912;RS;PELOTAS;228634;125405;103229;0;428;1609;13141;18210;44755;40632;60392;31379;13712;4376;0
87360;RS;PICADA CAFÉ;4171;2148;2023;0;25;56;208;279;775;788;1187;470;269;114;0
85340;RS;PINHAL;2055;1037;1018;0;31;38;104;151;398;309;594;242;136;52;0
89362;RS;PINHAL DA SERRA;2380;1139;1241;0;28;40;135;173;444;377;631;321;162;69;0
87386;RS;PINHAL GRANDE;3450;1647;1803;0;37;81;191;267;561;550;941;457;264;101;0
87408;RS;PINHEIRINHO DO VALE;3482;1711;1771;0;35;65;200;291;694;568;880;470;216;63;0
87939;RS;PINHEIRO MACHADO;9944;5053;4891;0;71;122;530;692;1735;1643;2728;1335;777;311;0
89540;RS;PINTO BANDEIRA;2297;1114;1183;0;8;25;101;148;431;383;636;289;201;75;0
84778;RS;PIRAPÓ;2208;1082;1126;0;33;30;111;145;312;297;680;336;198;66;0
87955;RS;PIRATINI;16200;7907;8293;0;65;158;705;1095;2608;2665;4279;2228;1423;974;0
87971;RS;PLANALTO;8233;4174;4059;0;65;125;446;686;1486;1278;2163;1079;607;298;0
86126;RS;POÇO DAS ANTAS;1934;927;1007;0;13;29;100;136;358;296;481;287;158;76;0
87424;RS;PONTÃO;3064;1520;1544;0;22;61;186;263;596;503;825;402;177;29;0
87440;RS;PONTE PRETA;1668;789;879;0;16;17;64;145;275;249;442;266;142;52;0
87998;RS;PORTÃO;23723;12183;11540;0;118;187;1188;1917;5140;4663;6291;2504;1170;545;0
88013;RS;PORTO ALEGRE;1098515;601488;497027;0;842;2815;43529;75060;218108;210316;278678;142026;76659;50481;1
88030;RS;PORTO LUCENA;3920;1963;1957;0;9;46;174;233;477;515;1234;731;377;124;0
87467;RS;PORTO MAUÁ;2186;1092;1094;0;7;21;126;161;340;280;641;333;205;72;0
87483;RS;PORTO VERA CRUZ;1644;802;842;0;19;29;86;120;227;217;502;281;131;32;0
88056;RS;PORTO XAVIER;7196;3658;3538;0;65;101;387;536;1156;1368;2118;1048;362;55;0
85421;RS;POUSO NOVO;1538;752;786;0;6;17;84;98;307;231;347;269;151;28;0
87505;RS;PRESIDENTE LUCENA;2276;1079;1197;0;16;22;116;170;491;373;657;279;103;49;0
84760;RS;PROGRESSO;4682;2259;2423;0;23;74;255;386;806;804;1353;618;298;65;0
85405;RS;PROTÁSIO ALVES;1832;849;983;0;17;27;71;127;307;307;529;296;122;29;0
88072;RS;PUTINGA;3987;1978;2009;0;52;50;176;291;724;606;969;611;331;177;0
88099;RS;QUARAÍ;18927;9857;9070;0;66;174;850;1460;3347;3071;4819;2230;1721;1189;0
89389;RS;QUATRO IRMÃOS;1494;712;782;0;16;33;98;124;280;256;428;168;69;22;0
87521;RS;QUEVEDOS;2192;1014;1178;0;18;36;100;171;385;379;612;300;144;47;0
84875;RS;QUINZE DE NOVEMBRO;3220;1615;1605;0;24;34;125;229;599;554;776;478;282;119;0
88110;RS;REDENTORA;6122;3165;2957;0;101;152;469;611;1219;982;1430;656;312;190;0
85766;RS;RELVADO;2023;993;1030;0;15;21;79;119;333;299;534;320;197;106;0
88137;RS;RESTINGA SÊCA;13887;7061;6826;0;73;153;729;1034;2602;2128;3618;1851;1015;684;0
87548;RS;RIO DOS ÍNDIOS;2818;1347;1471;0;42;39;160;194;447;389;861;426;201;59;0
88153;RS;RIO GRANDE;154595;80972;73623;0;189;730;7650;12473;32181;28224;37543;19333;9550;6722;0
88170;RS;RIO PARDO;30763;15846;14917;0;126;294;1563;2344;5983;5121;7836;3867;2309;1320;0
85740;RS;RIOZINHO;3796;1826;1970;0;27;45;208;308;722;709;970;486;232;89;0
88196;RS;ROCA SALES;8149;4089;4060;0;40;61;374;560;1604;1371;2079;1141;645;274;0
88218;RS;RODEIO BONITO;4639;2347;2292;0;40;53;262;361;895;784;1235;627;302;80;0
89400;RS;ROLADOR;2183;1022;1161;0;21;35;117;128;344;331;604;358;194;51;0
88234;RS;ROLANTE;14680;7482;7198;0;49;126;793;1170;2846;2623;3997;1755;964;357;0
88250;RS;RONDA ALTA;7726;4003;3723;0;75;109;382;608;1419;1257;1927;1059;629;261;0
88277;RS;RONDINHA;4609;2339;2270;0;50;65;216;292;649;752;1275;665;439;206;0
88293;RS;ROQUE GONZALES;6103;3070;3033;0;77;96;265;431;1080;896;1617;896;531;214;0
88315;RS;ROSÁRIO DO SUL;32767;16979;15788;0;154;309;1570;2554;5999;5299;8331;3980;2630;1940;1
87564;RS;SAGRADA FAMÍLIA;2190;1087;1103;0;36;37;135;185;350;391;603;288;128;37;0
85561;RS;SALDANHA MARINHO;2622;1334;1288;0;14;21;109;191;462;410;726;389;229;71;0
89753;RS;SALTO DO JACUÍ;9225;4703;4522;0;66;116;488;757;1744;1759;2388;1029;559;318;1
87580;RS;SALVADOR DAS MISSÕES;2393;1144;1249;0;15;28;115;165;419;344;721;367;170;49;0
88331;RS;SALVADOR DO SUL;5058;2485;2573;0;23;71;286;420;1072;942;1435;601;171;37;0
88358;RS;SANANDUVA;12793;6543;6250;0;49;106;581;899;2409;2019;3434;1910;1008;378;0
88374;RS;SANTA BÁRBARA DO SUL;6892;3636;3256;0;44;114;415;527;1213;1105;1932;865;472;205;0
89247;RS;SANTA CECÍLIA DO SUL;1728;841;887;0;15;26;83;138;320;300;432;235;136;43;0
87602;RS;SANTA CLARA DO SUL;4844;2427;2417;0;33;61;230;345;956;980;1230;662;292;55;0
88390;RS;SANTA CRUZ DO SUL;99928;52989;46939;0;247;668;4865;7466;20549;18867;26068;11991;5900;3307;0
89443;RS;SANTA MARGARIDA DO SUL;2471;1185;1286;0;19;33;99;171;389;453;764;324;173;46;0
88412;RS;SANTA MARIA;203043;109407;93636;0;107;644;9413;16274;42885;36439;51504;24120;13280;8377;0
86207;RS;SANTA MARIA DO HERVAL;5241;2534;2707;0;30;53;235;354;1004;1030;1446;665;284;140;0
88471;RS;SANTA ROSA;56154;29341;26813;0;164;364;2947;4516;11612;10892;14416;6330;3382;1531;0
87629;RS;SANTA TEREZA;1662;800;862;0;5;13;56;81;274;227;463;263;194;86;0
88498;RS;SANTA VITÓRIA DO PALMAR;24832;12501;12331;0;107;227;1222;2001;4775;4329;6309;3037;1727;1098;0
88439;RS;SANTANA DA BOA VISTA;6097;3007;3090;0;51;82;276;375;839;946;1781;947;586;214;0
88455;RS;SANTANA DO LIVRAMENTO;73098;39114;33984;0;182;501;3156;5784;13567;12488;18331;8548;5894;4647;0
88510;RS;SANTIAGO;40118;21263;18855;0;114;252;1830;3102;7697;6919;10262;4903;3179;1860;0
88536;RS;SANTO ÂNGELO;61686;32848;28838;0;128;357;3033;4915;12353;11354;15748;7319;3999;2480;0
88552;RS;SANTO ANTÔNIO DA PATRULHA;32848;16712;16136;0;96;249;1494;2432;6241;5678;8605;4082;2583;1388;0
88579;RS;SANTO ANTÔNIO DAS MISSÕES;8454;4294;4160;0;65;119;465;570;1332;1358;2292;1246;735;272;0
87645;RS;SANTO ANTÔNIO DO PALMA;1896;908;988;0;30;30;100;141;354;306;499;239;133;64;0
87661;RS;SANTO ANTÔNIO DO PLANALTO;1925;958;967;0;19;27;100;127;333;341;496;272;139;71;0
88595;RS;SANTO AUGUSTO;11842;6094;5748;0;94;124;576;954;2206;2117;3081;1507;824;359;0
88617;RS;SANTO CRISTO;12773;6386;6387;0;48;105;607;888;2408;2091;3550;1748;931;397;0
87688;RS;SANTO EXPEDITO DO SUL;2166;1070;1096;0;23;19;93;161;342;296;604;361;223;44;0
88633;RS;SÃO BORJA;49521;25577;23944;0;151;395;2652;4097;9625;8784;12589;5813;3361;2053;1
84832;RS;SÃO DOMINGOS DO SUL;2598;1306;1292;0;14;33;125;201;447;388;666;412;202;110;0
88650;RS;SÃO FRANCISCO DE ASSIS;16420;8335;8085;0;105;184;756;1206;2953;2575;4280;2303;1261;797;0
88676;RS;SÃO FRANCISCO DE PAULA;16468;8239;8229;0;78;150;875;1327;3263;2957;4197;2026;1134;461;0
88692;RS;SÃO GABRIEL;47085;24670;22415;0;186;389;2154;3686;8821;8349;12246;5943;3340;1971;0
88714;RS;SÃO JERÔNIMO;16618;8450;8168;0;92;162;829;1379;3400;3039;4281;2061;1034;341;0
84859;RS;SÃO JOÃO DA URTIGA;4167;2051;2116;0;31;45;200;324;678;625;1136;644;357;127;0
87700;RS;SÃO JOÃO DO POLÊSINE;2474;1258;1216;0;10;28;119;178;446;340;636;378;221;118;0
84794;RS;SÃO JORGE;2398;1189;1209;0;13;30;122;184;398;342;679;393;190;47;0
87769;RS;SÃO JOSÉ DAS MISSÕES;2119;1040;1079;0;30;34;136;143;308;327;640;327;140;34;0
85588;RS;SÃO JOSÉ DO HERVAL;2116;1016;1100;0;39;45;145;191;363;359;513;257;146;58;0
85324;RS;SÃO JOSÉ DO HORTÊNCIO;3615;1787;1828;0;21;32;155;268;727;638;1009;438;212;115;0
87742;RS;SÃO JOSÉ DO INHACORÁ;2116;1006;1110;0;27;30;98;145;381;334;553;354;170;24;0
88730;RS;SÃO JOSÉ DO NORTE;21821;10630;11191;0;106;192;1076;1704;4169;3586;5921;2701;1482;884;0
88757;RS;SÃO JOSÉ DO OURO;5978;3064;2914;0;31;59;335;457;1014;935;1660;817;460;210;0
89460;RS;SÃO JOSÉ DO SUL;1784;864;920;0;11;17;81;110;311;306;503;291;120;34;0
87726;RS;SÃO JOSÉ DOS AUSENTES;2850;1369;1481;0;44;51;203;238;582;519;747;294;131;41;0
88773;RS;SÃO LEOPOLDO;164141;86494;77647;0;251;712;8414;13792;36085;32171;42355;17904;8062;4395;0
88790;RS;SÃO LOURENÇO DO SUL;35937;18153;17784;0;50;183;1678;2626;6718;6281;9221;4862;2737;1581;0
88811;RS;SÃO LUIZ GONZAGA;27319;14275;13044;0;68;221;1333;2183;5445;4625;6774;3451;1984;1235;0
88838;RS;SÃO MARCOS;17619;9104;8515;0;51;118;867;1403;3560;3100;4927;1936;1107;550;0
88854;RS;SÃO MARTINHO;4779;2453;2326;0;41;60;228;358;715;761;1309;752;423;132;0
87785;RS;SÃO MARTINHO DA SERRA;2956;1448;1508;0;11;43;132;195;496;506;763;441;259;110;0
85480;RS;SÃO MIGUEL DAS MISSÕES;5623;2762;2861;0;50;53;293;429;951;1007;1528;765;409;138;0
88870;RS;SÃO NICOLAU;4827;2393;2434;0;50;66;241;370;829;730;1217;702;403;219;0
88897;RS;SÃO PAULO DAS MISSÕES;5075;2490;2585;0;41;48;261;376;802;748;1525;834;338;102;0
87807;RS;SÃO PEDRO DA SERRA;2874;1389;1485;0;32;34;179;242;646;521;768;305;121;26;0
89486;RS;SÃO PEDRO DAS MISSÕES;1484;727;757;0;25;33;82;86;250;262;410;217;96;23;0
87823;RS;SÃO PEDRO DO BUTIÁ;2229;1095;1134;0;21;24;115;152;373;361;667;352;139;25;0
88919;RS;SÃO PEDRO DO SUL;11940;6095;5845;0;33;105;659;880;2138;2030;3369;1853;726;147;0
88935;RS;SÃO SEBASTIÃO DO CAÍ;19116;9880;9236;0;46;122;999;1486;3935;3402;5188;2213;1136;589;0
88951;RS;SÃO SEPÉ;19765;10134;9631;0;61;154;895;1458;3485;3117;5268;2751;1569;1007;0
88978;RS;SÃO VALENTIM;2964;1454;1510;0;23;62;153;233;459;418;793;504;243;76;0
87840;RS;SÃO VALENTIM DO SUL;2101;974;1127;0;19;18;76;123;337;326;566;367;186;83;0
87866;RS;SÃO VALÉRIO DO SUL;2099;1010;1089;0;36;56;160;186;419;384;440;265;113;40;0
85383;RS;SÃO VENDELINO;1957;930;1027;0;8;27;96;165;388;419;522;212;97;23;0
86754;RS;SÃO VICENTE DO SUL;7273;3648;3625;0;47;90;403;566;1333;1209;1903;902;467;353;0
88994;RS;SAPIRANGA;60570;31149;29421;0;268;455;3274;5235;13287;12421;16357;5400;2651;1222;0
89010;RS;SAPUCAIA DO SUL;104318;54204;50114;0;222;618;5625;8628;22536;20780;26522;11699;5313;2375;0
89036;RS;SARANDI;17705;9347;8358;0;118;220;920;1499;3747;3253;4276;1964;1106;602;0
89052;RS;SEBERI;9048;4622;4426;0;81;139;518;699;1692;1490;2269;1242;634;284;0
85707;RS;SEDE NOVA;2602;1283;1319;0;35;36;146;193;462;425;687;354;177;87;0
85529;RS;SEGREDO;5232;2530;2702;0;55;80;326;438;970;962;1381;661;281;78;0
89079;RS;SELBACH;4249;2195;2054;0;27;50;208;306;842;601;1227;513;312;163;0
88765;RS;SENADOR SALGADO FILHO;2592;1290;1302;0;27;32;161;191;461;445;717;345;152;61;0
87882;RS;SENTINELA DO SUL;3803;1873;1930;0;26;55;195;282;697;657;1066;487;261;77;0
89095;RS;SERAFINA CORRÊA;11469;5876;5593;0;54;135;576;898;2433;2082;2932;1288;755;316;0
87904;RS;SÉRIO;1969;913;1056;0;17;29;106;149;337;332;528;282;149;40;0
89117;RS;SERTÃO;5326;2691;2635;0;40;59;257;394;963;832;1427;760;422;172;0
87920;RS;SERTÃO SANTANA;4942;2406;2536;0;66;65;244;373;935;880;1265;628;345;141;0
88706;RS;SETE DE SETEMBRO;1712;837;875;0;14;25;82;112;247;289;510;266;129;38;0
89133;RS;SEVERIANO DE ALMEIDA;3423;1684;1739;0;40;53;156;246;603;510;944;475;258;138;0
84956;RS;SILVEIRA MARTINS;2208;1093;1115;0;7;13;97;152;371;343;568;297;235;125;0
87947;RS;SINIMBU;7960;3798;4162;0;37;72;348;523;1478;1413;1957;1046;654;432;0
89176;RS;SOBRADINHO;11472;6075;5397;0;64;102;643;901;2286;1924;2920;1418;785;428;1
89192;RS;SOLEDADE;23421;12185;11236;0;127;226;1275;1952;4671;4152;5848;2750;1509;911;0
88722;RS;TABAÍ;3555;1748;1807;0;50;57;195;277;631;646;958;436;230;75;0
89214;RS;TAPEJARA;16597;8741;7856;0;98;146;865;1462;3842;2918;4266;1693;869;438;0
89230;RS;TAPERA;8560;4476;4084;0;44;91;401;648;1688;1506;2242;1012;565;363;0
89257;RS;TAPES;13594;7051;6543;0;46;105;638;973;2528;2390;3554;1712;1041;607;0
89273;RS;TAQUARA;41470;21701;19769;0;111;227;2067;3304;8327;7825;10930;4798;2458;1422;1
89290;RS;TAQUARI;21328;11024;10304;0;89;258;1060;1655;4115;3816;5570;2591;1390;784;0
85669;RS;TAQUARUÇU DO SUL;2495;1217;1278;0;26;33;134;190;433;420;644;344;194;77;0
89710;RS;TAVARES;4375;2157;2218;0;48;68;209;304;681;636;1191;683;401;154;0
89311;RS;TENENTE PORTELA;10689;5531;5158;0;58;133;611;825;2043;1740;2569;1387;792;531;0
85162;RS;TERRA DE AREIA;7208;3733;3475;0;73;131;387;567;1361;1230;1895;929;461;174;0
98213;RS;TEUTÔNIA;24335;12547;11788;0;120;214;1253;1983;5222;4823;6166;2667;1304;583;0
89508;RS;TIO HUGO;2307;1148;1159;0;25;30;116;170;487;389;616;273;150;51;0
87963;RS;TIRADENTES DO SUL;4503;2227;2276;0;48;74;227;216;634;702;1245;880;399;78;0
88900;RS;TOROPI;2559;1207;1352;0;22;34;129;141;418;445;685;385;221;79;0
89338;RS;TORRES;28399;14965;13434;0;59;132;1302;2031;5563;5078;7651;3812;1833;938;0
89354;RS;TRAMANDAÍ;33853;18168;15685;0;92;201;1582;2548;6721;5887;8780;4679;2396;967;0
87980;RS;TRAVESSEIRO;1860;893;967;0;13;26;77;118;282;275;527;339;163;40;0
84743;RS;TRÊS ARROIOS;2430;1186;1244;0;12;22;71;175;335;349;733;391;237;105;0
85367;RS;TRÊS CACHOEIRAS;8563;4275;4288;0;45;89;394;638;1707;1443;2352;1004;549;342;0
89370;RS;TRÊS COROAS;16429;8431;7998;0;53;158;958;1290;3535;3485;4296;1761;728;165;0
89397;RS;TRÊS DE MAIO;20043;10528;9515;0;71;127;858;1628;3822;3377;5178;2583;1498;901;0
88005;RS;TRÊS FORQUILHAS;2596;1254;1342;0;39;39;142;178;463;441;699;337;206;52;0
86142;RS;TRÊS PALMEIRAS;4151;2035;2116;0;50;80;247;350;826;657;939;592;290;120;0
89419;RS;TRÊS PASSOS;19028;9893;9135;0;87;158;949;1480;3505;3253;5086;2657;1427;426;0
85006;RS;TRINDADE DO SUL;4457;2199;2258;0;75;118;290;316;815;785;1217;590;214;37;0
89435;RS;TRIUNFO;20665;10472;10193;0;152;234;1210;1717;4127;3619;5381;2468;1256;501;0
89451;RS;TUCUNDUVA;4589;2391;2198;0;18;44;195;309;715;687;1324;717;418;162;0
84840;RS;TUNAS;3155;1518;1637;0;51;65;188;223;573;587;826;364;212;66;0
88021;RS;TUPANCI DO SUL;1414;671;743;0;16;23;75;109;219;194;422;170;130;56;0
89478;RS;TUPANCIRETÃ;15450;8175;7275;0;39;132;890;1142;2913;2720;4159;1954;1043;458;0
85723;RS;TUPANDI;3868;1847;2021;0;45;69;226;324;902;746;965;391;144;56;0
89494;RS;TUPARENDI;6981;3597;3384;0;35;65;322;483;1045;979;2044;1064;682;262;0
88501;RS;TURUÇU;3291;1637;1654;0;34;52;161;236;624;671;807;448;202;56;0
88609;RS;UBIRETAMA;1841;895;946;0;15;32;115;122;252;311;559;285;127;23;0
88048;RS;UNIÃO DA SERRA;1482;677;805;0;7;20;68;92;271;190;394;266;137;37;0
88480;RS;UNISTALDA;2488;1218;1270;0;38;44;178;164;383;361;696;342;206;76;0
89516;RS;URUGUAIANA;90250;47421;42829;0;229;721;5043;7643;18472;17006;22933;9652;5268;3283;0
89532;RS;VACARIA;46078;24222;21856;0;136;320;2380;3789;9337;8495;11809;5227;2948;1637;0
88064;RS;VALE DO SOL;7952;3968;3984;0;41;98;438;614;1403;1458;2079;1065;587;169;0
88080;RS;VALE REAL;4503;2183;2320;0;24;42;236;352;1016;959;1171;476;192;35;0
88668;RS;VALE VERDE;3030;1499;1531;0;36;47;148;214;523;553;774;436;210;89;0
84913;RS;VANINI;1888;954;934;0;22;25;108;144;351;273;527;243;142;53;0
89559;RS;VENÂNCIO AIRES;54648;28200;26448;0;106;370;2626;4258;10765;9979;14321;6681;3537;2005;0
89575;RS;VERA CRUZ;19682;10233;9449;0;105;230;1013;1552;3753;3594;5027;2341;1295;772;0
89591;RS;VERANÓPOLIS;18946;9890;9056;0;63;121;864;1321;3721;3473;4953;2369;1295;766;0
88781;RS;VESPASIANO CORRÊA;2188;1042;1146;0;22;20;69;126;325;387;605;335;204;95;0
89613;RS;VIADUTOS;4123;2019;2104;0;32;56;191;318;692;603;1166;655;315;95;0
89630;RS;VIAMÃO;134827;73638;61189;0;396;1150;9310;12204;28430;26168;36473;17063;3241;392;0
89656;RS;VICENTE DUTRA;4369;2136;2233;0;48;83;243;364;826;715;1036;527;313;214;0
89699;RS;VICTOR GRAEFF;2701;1377;1324;0;25;23;118;176;478;460;710;360;222;129;0
86061;RS;VILA FLORES;3095;1528;1567;0;22;30;156;207;595;534;863;431;195;62;0
88749;RS;VILA LÂNGARO;2107;1031;1076;0;29;32;98;161;339;316;629;277;167;59;0
85642;RS;VILA MARIA;3628;1800;1828;0;27;42;152;267;668;575;982;521;252;142;0
88102;RS;VILA NOVA DO SUL;3505;1764;1741;0;48;52;182;239;509;552;991;498;292;142;0
85600;RS;VISTA ALEGRE;2383;1178;1205;0;32;49;140;193;427;363;644;328;149;58;0
85863;RS;VISTA ALEGRE DO PRATA;1490;694;796;0;29;16;52;79;257;228;429;245;123;32;0
85847;RS;VISTA GAÚCHA;2509;1260;1249;0;23;40;125;190;432;400;720;332;175;72;0
88129;RS;VITÓRIA DAS MISSÕES;3246;1553;1693;0;28;54;179;241;452;524;876;549;273;70;0
89524;RS;WESTFALIA;2643;1277;1366;0;11;25;113;194;510;438;683;325;229;115;0
88145;RS;XANGRI-LÁ;9041;4763;4278;0;103;152;633;738;1786;1781;2293;1126;363;66;0
80225;SC;ABDON BATISTA;2387;1151;1236;0;23;33;137;175;476;391;616;316;173;47;0
80012;SC;ABELARDO LUZ;13198;6563;6635;0;95;185;931;1202;2798;2512;3128;1333;686;327;1
80039;SC;AGROLÂNDIA;7793;3904;3889;0;52;92;440;669;1722;1512;1903;756;455;192;0
80055;SC;AGRONÔMICA;4122;2021;2101;0;43;47;209;365;882;792;1054;428;204;98;0
80071;SC;ÁGUA DOCE;5651;2698;2953;0;51;89;345;472;1083;1007;1400;621;366;217;0
80098;SC;ÁGUAS DE CHAPECÓ;4839;2380;2459;0;54;76;258;387;1008;805;1261;572;294;124;0
80500;SC;ÁGUAS FRIAS;2374;1138;1236;0;43;40;141;190;469;405;615;285;143;43;0
80110;SC;ÁGUAS MORNAS;5526;2678;2848;0;31;52;315;469;1138;987;1557;596;302;78;1
80136;SC;ALFREDO WAGNER;7771;3750;4021;0;86;120;448;712;1630;1294;2084;832;416;149;0
81302;SC;ALTO BELA VISTA;2026;983;1043;0;26;31;92;142;387;295;535;299;149;70;0
80152;SC;ANCHIETA;5314;2612;2702;0;42;69;307;451;1060;862;1440;607;350;126;0
80179;SC;ANGELINA;4820;2264;2556;0;38;71;272;395;950;813;1346;548;305;82;0
80195;SC;ANITA GARIBALDI;7730;3818;3912;0;91;124;486;648;1452;1315;1879;848;530;357;0
80217;SC;ANITÁPOLIS;2886;1349;1537;0;34;50;146;210;528;501;810;358;172;77;0
80233;SC;ANTÔNIO CARLOS;7421;3685;3736;0;67;83;465;651;1532;1527;1888;717;375;116;0
80063;SC;APIÚNA;8282;4089;4193;0;83;109;504;710;1786;1597;1989;806;395;303;0
